Date_Time,Day_of_Week,Object_1,Object_2,Street_Number,Street_Name,Cross_Street,Near_Street,Location,May_involve_cyclist,May_Involve_Pedestrian,Manner_of_Collision,First_Harmful_Event_Location,First_Harmful_Event,Ambient_Light,Weather_Condition_1,Weather_Condition_2,Traffic_Control_Device_Type,Traffic_Control_Device_Functionality,Road_Surface_Condition,Roadway_Junction_Type,Trafficway_Description,School_Bus_Related,Work_Zone,Speed_Limit,Street_or_Intersection,Intersection_Name_1,Intersection_Direction_1,Intersection_Name_2,Intersection_Direction_2,Intersection_Name_3,Intersection_Direction_3,Street_Direction,Nearest_Intersection_Distance,Nearest_Intersection_Direction,Landmark_Distance,Landmark_Direction,Landmark,Mile_Marker_Direction,Non_Public_Area,Road_Contributing,Damaged_Property_Type,Description_of_Damaged_Property,V1_Registration_Type,v1_State_Code,V1_Configuration,V1_Emergency_Response,V1_Moped,V1_Hit_and_Run,V1_Action_Prior_to_Crash,V1_Model_Year,V1_Most_Harmful_Event,V1_Model,V1_Make,V1_Occupant_Count,V1_Underride_Override,V1_First_Event,V1_Second_Event,V1_Third_Event,V1_Fourth_Event,V1_Most_Damaged_Area,V1_Second_Damaged_Area,V1_Third_Damaged_Area,V1_Towed,V1_Travel_Direction,V1_Interstate,V1_Cargo_Body_Type,V1_Gross_Weight,V1_Haz_Placard,V1_Haz_Release,V1_Trailer_Reg_Type,V1_Trailer_Reg_Plate,V1_Trailer_Reg_State,V1_Trailer_Reg_Year,V1_Trailer_Len,V1_Driver_Contribution,V1_Driver_Contribution_2,V1_Is_Truck,V1_Has_Trailer,V1_Is_Bus,V1_Is_Hazmat,V1_Reg_Year,V1_Driver_Distracted,V1_Bus_Use,V1_Tow_Use,V2_Registration_Type,V2_State_Code,V2_Configuration,V2_Emergency_Response,V2_Moped,V2_Hit_and_Run,V2_Action_Prior_to_Crash,V2_Model_Year,V2_Most_Harmful_Event,V2_Model,V2_Make,V2_Occupant_Count,V2_Underride_Override,V2_First_Event,V2_Second_Event,V2_Third_Event,V2_Fourth_Event,V2_Most_Damaged_Area,V2_Second_Damaged_Area,V2_Third_Damaged_Area,V2_Towed,V2_Travel_Direction,V2_Interstate,V2_Cargo_Body_Type,V2_Gross_Weight,V2_Haz_Placard,V2_Haz_Release,V2_Trailer_Reg_Type,V2_Trailer_Reg_Plate,V2_Trailer_Reg_State,V2_Trailer_Reg_Year,V2_Trailer_Len,V2_Driver_Contribution,V2_Driver_Contribution_2,V2_Is_Truck,V2_Has_Trailer,V2_Is_Bus,V2_Is_Hazmat,V2_Reg_Year,V2_Driver_Distracted,V2_Bus_Use,V2_Tow_Use,P1_Role,P1_Injury,P1_Drivers_Lic_State,P1_Drivers_Lic_Class_1,P1_Drivers_Lic_Class_2,P1_Drivers_Lic_Restrict,P1_Non_Motorist_Desc,P1_Non_Motorist_Action,P1_Non_Motorist_Location,P1_Safety_Equipment,P1_Age,P1_Sex,P1_Seat_Position,P1_Safety_System,P1_Trapped,P1_Veh_Owner,P2_Role,P2_Injury,P2_Drivers_Lic_State,P2_Drivers_Lic_Class_1,P2_Drivers_Lic_Class_2,P2_Drivers_Lic_Restrict,P2_Non_Motorist_Desc,P2_Non_Motorist_Action,P2_Non_Motorist_Location,P2_Safety_Equipment,P2_Age,P2_Sex,P2_Seat_Position,P2_Safety_System,P2_Trapped,P2_Veh_Owner,Latitude,Longitude,Date
08/13/2023 02:34:00 AM,Sunday,PASSENGER CAR ,PASSENGER CAR ,376,RIVER STREET,,MEMORIAL DRIVE AT RIVER STREET,"376 RIVER STREET
Cambridge, MA
(42.36164191, -71.115350856)",,,ANGLE ,ROADWAY ,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,DARK - LIGHTED ROADWAY,CLOUDY,CLOUDY,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,EASTBOUND ,,WESTBOUND ,,,,,,NONE,,,LVN ,MA,PASSENGER CAR ,N,,,TRAVELING STRAIGHT AHEAD,2019,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,XTS ,CADILLAC,2.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,RIGHT FRONT ,CENTER FRONT,LEFT FRONT,Y,EASTBOUND ,,,,,,,,,,,OTHER IMPROPER ACTION ,,,,,,,UNKNOWN ,,YES VEHICLE OR TRAILER DISABLED ,PAN ,MA,PASSENGER CAR ,N,,,TURNING LEFT,2004,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,LIBERTY ,JEEP,2.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT SIDE ,LEFT REAR ,,Y,NORTHBOUND,,,,,,,,,,,UNKNOWN ,,,,,,,NOT DISTRACTED,,YES VEHICLE OR TRAILER DISABLED ,OPERATOR/DRIVER ,NO APPARENT INJURY,NEW JERSEY,"D, CLASS D VEHICLES ",,UNKNOWN ,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,CORRECTIVE LENSES ,,,,,,FEMALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,FREED BY NON MECHANICAL MEANS ,,42.361641910000003,-71.115350856000006,8/13/2023 2:34:00
08/22/2023 05:56:00 PM,Tuesday,PASSENGER CAR ,PASSENGER CAR ,263,COLUMBIA STREET ,,HAMPSHIRE STREET,"263 COLUMBIA STREET
Cambridge, MA
(42.369650426, -71.096547698)",,,REAR-END,ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,CLEAR ,CLEAR ,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,"TWO-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,SOUTHBOUND,,EASTBOUND ,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,,PARKED,2018,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,SENTRA,NISSAN,4.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,REAR CENTER ,RIGHT REAR,LEFT REAR ,Y,SOUTHBOUND,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,UNKNOWN ,,YES OTHER REASON NOT DISABLED ,PAN ,MA,PASSENGER CAR ,N,,,TRAVELING STRAIGHT AHEAD,2018,COLLISION WITH PARKED MOTOR VEHICLE ,CHARGER ,DODGE ,2.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,RIGHT FRONT ,CENTER FRONT,LEFT FRONT,N,SOUTHBOUND,,,,,,,,,,,FOLLOWED TO CLOSELY ,,,,,,,UNKNOWN ,,,OPERATOR/DRIVER ,SUSPECTED MINOR INJURY,CONNECTICUT ,"D, CLASS D VEHICLES ",,UNKNOWN ,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,OPERATOR/DRIVER ,NO APPARENT INJURY,CONNECTICUT ,"D, CLASS D VEHICLES ",,UNKNOWN ,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,42.369650426000000,-71.096547697999995,8/22/2023 17:56:00
08/27/2023 10:46:00 PM,Sunday,PASSENGER CAR ,,,MAIN ST ,BROAD CANAL WAY ,,"MAIN ST
Cambridge, MA
(42.362200004, -71.084043914)",,,ANGLE ,ROADWAY ,COLLISION WITH OTHER MOVABLE OBJECT ,DARK - LIGHTED ROADWAY,CLEAR ,,NO CONTROLS ,,DRY ,T-INTERSECTION,"ONE-WAY, NOT DIVIDED",NO,NO,25,INTERSECTION,MAIN ST ,NORTHBOUND,BROAD CANAL WAY ,EASTBOUND ,,,,,,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,,TURNING RIGHT ,2012,COLLISION WITH OTHER MOVABLE OBJECT ,SIENNA,TOYOTA,1.000000000000000,,COLLISION WITH OTHER MOVABLE OBJECT ,,,,RIGHT SIDE,,,N,EASTBOUND ,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",SHOULDER AND LAP BELT USED,NOT TRAPPED ,,NON-MOTORIST,NO APPARENT INJURY,MASSACHUSETTS ,,,,OTHER NON MOTORIST,ENTERING OR CROSSING SPECIFIED LOCATION ,SHARED-USE PATH OR TRAILS ,HELMET,,MALE,,,,,42.362200004000002,-71.084043914000006,8/27/2023 22:46:00
08/19/2023 08:31:00 PM,Saturday,PASSENGER CAR ,,15,LAMBERT ST,,GORE ST ,"15 LAMBERT ST
Cambridge, MA
(42.372751731, -71.086978918)",,,UNKNOWN ,OUTSIDE ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,CLEAR ,,NO CONTROLS ,NO,DRY ,NOT AT INTERSECTION ,UNKNOWN ,NO,NO,25,NON INTERSECTION,,,,,,,NORTHBOUND,,SOUTHBOUND,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2017,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,RAV4,TOYOTA,0.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT FRONT,,,N,,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNINVOLVED OWNER,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,FEMALE,,,,Y,,,,,,,,,,,,,,,,,42.372751731000001,-71.086978918000000,8/19/2023 20:31:00
08/13/2023 08:10:00 PM,Sunday,PASSENGER CAR ,,381,WESTERN AVE ,,,"381 WESTERN AVE
Cambridge, MA
(42.364583398, -71.114949077)",,1.000000000000000,SINGLE VEHICLE CRASH,ROADWAY ,COLLISION WITH PEDESTRIAN ,DAYLIGHT,CLEAR ,,NO CONTROLS ,NO,DRY ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,WESTBOUND ,,,,,,,,UNKNOWN ,,,PAN ,MA,PASSENGER CAR ,N,,,PARKED,2017,COLLISION WITH PEDESTRIAN ,ACCORD,HONDA ,1.000000000000000,,COLLISION WITH PEDESTRIAN ,,,,NONE,,,N,WESTBOUND ,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NON-MOTORIST,SUSPECTED MINOR INJURY,,,,,,,,,,MALE,,,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",,NOT TRAPPED ,Y,42.364583398000001,-71.114949077000006,8/13/2023 20:10:00
08/22/2023 12:02:00 PM,Tuesday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,,MASSACHUSETTS AVENUE,DOUGLAS STREET,,"MASSACHUSETTS AVENUE
Cambridge, MA
(42.393562695, -71.125923831)",,,SINGLE VEHICLE CRASH,OUTSIDE ROADWAY ,COLLISION WITH LIGHT POLE OR OTHER POST/SUPPORT ,DAYLIGHT,CLEAR ,,TRAFFIC CONTROL SIGNAL,YES ,DRY ,T-INTERSECTION,"TWO-WAY, NOT DIVIDED",NO,NO,25,INTERSECTION,MASSACHUSETTS AVENUE,WESTBOUND ,DOUGLAS STREET,NORTHBOUND,,,,,,,,,,,NONE,,,CON ,IN,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",N,,,BACKING ,2023,COLLISION WITH LIGHT POLE OR OTHER POST/SUPPORT ,TK,IHC ,1.000000000000000,,COLLISION WITH LIGHT POLE OR OTHER POST/SUPPORT ,,,,NONE,,,N,WESTBOUND ,,,,,,,,,,,VISIBILITY OBSTRUCTED ,INATTENTION ,Y,,,,,UNKNOWN ,NOT A BUS ,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPERATOR/DRIVER ,NO APPARENT INJURY,RHODE ISLAND,"A, CLASS A VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",,,,UNINVOLVED OWNER,,,,,,,,,,,UNKNOWN ,,,,Y,42.393562695000000,-71.125923830999994,8/22/2023 12:02:00
08/30/2023 11:30:00 AM,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR ,629,GREEN ST,,PUTNAM AVE,"629 GREEN ST
Cambridge, MA
(42.368863089, -71.112018602)",,,UNKNOWN ,OUTSIDE ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,UNKNOWN ,,NO CONTROLS ,,UNKNOWN ,NOT AT INTERSECTION ,"TWO-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,WESTBOUND ,,WESTBOUND ,,NORTHBOUND,1010 MASS AVE ,,,UNKNOWN ,,,PAN ,AR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",N,,,UNKNOWN ,2022,COLLISION WITH PARKED MOTOR VEHICLE ,EXPRESS VAN ,CHEV,2.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,UNKNOWN ,,,N,UNKNOWN ,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,,PAN ,UT,PASSENGER CAR ,N,,,PARKED,2022,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,FORESTER,SUBARU,0.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT REAR ,,,N,,,,,,,,,,,,,,,,,,,,,,OPERATOR/DRIVER ,UNKNOWN ,YUKON TERR,UNKNOWN ,,UNKNOWN ,,,,,,MALE,UNKNOWN ,UNKNOWN ,NOT TRAPPED ,,OCCUPANT/PASSENGER,UNKNOWN ,YUKON TERR,,,,,,,,,FEMALE,UNKNOWN ,UNKNOWN ,NOT TRAPPED ,,42.368863089000001,-71.112018602000006,8/30/2023 11:30:00
08/16/2023 11:47:00 AM,Wednesday,PASSENGER CAR ,,1,DONNELL ST,,CONCORD AVE ,"1 DONNELL ST
Cambridge, MA
(42.383369063, -71.13288407)",,,"SIDESWIPE, SAME DIRECTION ",ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,UNKNOWN ,UNKNOWN ,,NO CONTROLS ,,UNKNOWN ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,SOUTHBOUND,,WESTBOUND ,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2011,COLLISION WITH PARKED MOTOR VEHICLE ,GENESIS ,HYUN,,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,LEFT FRONT,,,N,,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNINVOLVED OWNER,,NEW JERSEY,,,,,,,,,FEMALE,,,,Y,,,,,,,,,,,,,,,,,42.383369063000004,-71.132884070000003,8/16/2023 11:47:00
08/20/2023 12:30:00 PM,Sunday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",160,ALEWIFE BROOK PKWY,,,"160 ALEWIFE BROOK PKWY
Cambridge, MA
(42.390875585, -71.140296623)",,,ANGLE ,ROADWAY ,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,DAYLIGHT,CLEAR ,,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,"TWO-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,SOUTHBOUND,,,50 FEET,WESTBOUND ,STAPLES STORE ,,,NONE,,,PAN ,MA,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",N,,,SLOWING OR STOPPED IN TRAFFIC ,2020,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,OUTBACK ,SUBARU,2.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,RIGHT SIDE,,,N,SOUTHBOUND,,,,,,,,,,,UNKNOWN ,UNKNOWN ,,,,,,UNKNOWN ,,,PASS,VT,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",N,,,BACKING ,2017,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,FORESTER,SUBARU,1.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,RIGHT REAR,,,N,EASTBOUND ,,,,,,,,,,,UNKNOWN ,UNKNOWN ,,,,,,UNKNOWN ,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,FEMALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,UNINVOLVED OWNER,NO APPARENT INJURY,,,,,,,,,,,,,,Y,42.390875585000003,-71.140296622999998,8/20/2023 12:30:00
08/13/2023 04:00:00 PM,Sunday,PASSENGER CAR ,PASSENGER CAR ,619,MASSACHUSETTS AVE ,,BISHOP ALLEN DRIVE,"619 MASSACHUSETTS AVE
Cambridge, MA
(42.365502893, -71.103013917)",,,ANGLE ,UNKNOWN ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,CLEAR ,,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,UNKNOWN ,NO,NO,5,NON INTERSECTION,,,,,,,SOUTHBOUND,,NORTHBOUND,,SOUTHBOUND,BLICK ART MATERIALS ,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2009,COLLISION WITH PARKED MOTOR VEHICLE ,RAV4UT,TOYOTA,0.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,LEFT REAR ,,,N,UNKNOWN ,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,NO,UNKNOWN ,,PASSENGER CAR ,N,,Y,BACKING ,UNKN,COLLISION WITH PARKED MOTOR VEHICLE ,UNKNOWN ,UNKNOWN ,1.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,UNKNOWN ,UNKNOWN ,UNKNOWN ,N,SOUTHBOUND,,,,,,,,,,,UNKNOWN ,UNKNOWN ,,,,,,UNKNOWN ,,NO,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,UNKNOWN ,,,,,,FEMALE,UNKNOWN ,UNKNOWN ,NOT TRAPPED ,Y,,,,,,,,,,,,,,,,,42.365502892999999,-71.103013916999998,8/13/2023 16:00:00
08/06/2023 07:53:00 PM,Sunday,PASSENGER CAR ,PASSENGER CAR ,748,MEMORIAL DRIVE,,,"748 MEMORIAL DRIVE
Cambridge, MA
(42.358273502, -71.114220354)",,,UNKNOWN ,OUTSIDE ROADWAY ,COLLISION WITH OTHER MOVABLE OBJECT ,DAYLIGHT,CLEAR ,,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,UNKNOWN ,NO,NO,25,NON INTERSECTION,,,,,,,EASTBOUND ,,,,,,,,UNKNOWN ,,,PAN ,TX,PASSENGER CAR ,N,,Y,PARKED,2021,COLLISION WITH OTHER MOVABLE OBJECT ,COROLLA ,TOYT,0.000000000000000,,COLLISION WITH OTHER MOVABLE OBJECT ,,,,RIGHT REAR,,,N,EASTBOUND ,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,,PAN ,MA,PASSENGER CAR ,N,,Y,UNKNOWN ,2013,COLLISION WITH PARKED MOTOR VEHICLE ,CIVIC ,HOND,1.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,UNKNOWN ,,,N,UNKNOWN ,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,,UNINVOLVED OWNER,NO APPARENT INJURY,TEXAS ,UNKNOWN ,,UNKNOWN ,,,,,,FEMALE,,,,Y,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,Y,42.358273502000003,-71.114220353999997,8/6/2023 19:53:00
08/10/2023 06:06:00 PM,Thursday,PASSENGER CAR ,,,FRESH POND PARKWAY,,211 FRESH POND,,,,"SIDESWIPE, SAME DIRECTION ",OUTSIDE ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,CLEAR ,CLEAR ,NO CONTROLS ,NO,DRY ,NOT AT INTERSECTION ,UNKNOWN ,NO,NO,25,NON INTERSECTION,,,,,,,EASTBOUND ,,,,EASTBOUND ,CVS FRESH POND,,,NONE,,,PAN ,WA,PASSENGER CAR ,N,,Y,PARKED,2003,COLLISION WITH PARKED MOTOR VEHICLE ,CIVIC ,HONDA ,1.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,CENTER FRONT,,,N,UNKNOWN ,,,,,,,,,,,NO IMPROPER DRIVING ,NO IMPROPER DRIVING ,,,,,,NOT DISTRACTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,OTHER ,,,Y,,,,,,,,,,,,,,,,,,,8/10/2023 18:06:00
08/23/2023 06:49:00 PM,Wednesday,PASSENGER CAR ,PASSENGER CAR ,,MASSACHUSETTS AVE ,WINDSOR STREET,,"MASSACHUSETTS AVE
Cambridge, MA
(42.393562695, -71.125923831)",,,"SIDESWIPE, SAME DIRECTION ",ROADWAY ,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,DAYLIGHT,CLEAR ,,NO CONTROLS ,,DRY ,T-INTERSECTION,"TWO-WAY, NOT DIVIDED",NO,NO,25,INTERSECTION,MASSACHUSETTS AVE ,SOUTHBOUND,WINDSOR STREET,NORTHBOUND,,,,,,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,,TRAVELING STRAIGHT AHEAD,2013,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,RAV4,TOYOTA,1.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT REAR ,,,N,SOUTHBOUND,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,NO,PAN ,MA,PASSENGER CAR ,N,,,TURNING LEFT,2019,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,GTI ,VOLKSWAGEN,2.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,RIGHT FRONT ,,,N,SOUTHBOUND,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,NO,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,CORRECTIVE LENSES ,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",SHOULDER AND LAP BELT USED,NOT TRAPPED ,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,FEMALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",SHOULDER AND LAP BELT USED,NOT TRAPPED ,Y,42.393562695000000,-71.125923830999994,8/23/2023 18:49:00
08/28/2023 11:39:00 PM,Monday,PASSENGER CAR ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",88,APPLETON ST ,,HURON AVE ,"88 APPLETON ST
Cambridge, MA
(42.380009704, -71.133739376)",,,REAR-END,ROADSIDE,COLLISION WITH PARKED MOTOR VEHICLE ,DARK - LIGHTED ROADWAY,CLEAR ,,NO CONTROLS ,NO,DRY ,NOT AT INTERSECTION ,"TWO-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,SOUTHBOUND,,EASTBOUND ,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,,TRAVELING STRAIGHT AHEAD,2021,COLLISION WITH PARKED MOTOR VEHICLE ,OUTBACK ,SUBA,1.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,RIGHT FRONT ,,,Y,SOUTHBOUND,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,YES VEHICLE OR TRAILER DISABLED ,,MA,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",N,,,PARKED,2018,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,F250,FORD,0.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT REAR ,,,N,NORTHBOUND,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,UNINVOLVED OWNER,,MASSACHUSETTS ,,,NONE,,,,,,FEMALE,,,,Y,42.380009704000003,-71.133739375999994,8/28/2023 23:39:00
08/02/2023 05:03:00 PM,Wednesday,PASSENGER CAR ,,101,MAIN STREET ,,,"101 MAIN STREET
Cambridge, MA
(42.362369528, -71.081510061)",,,UNKNOWN ,UNKNOWN ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,CLEAR ,CLEAR ,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,UNKNOWN ,NO,NO,0,NON INTERSECTION,,,,,,,SOUTHBOUND,,,,,,SOUTHBOUND,,UNKNOWN ,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2017,COLLISION WITH PARKED MOTOR VEHICLE ,SOUL,KIA ,0.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,COLLISION WITH PARKED MOTOR VEHICLE ,COLLISION WITH PARKED MOTOR VEHICLE ,COLLISION WITH PARKED MOTOR VEHICLE ,LEFT REAR ,,,N,UNKNOWN ,,,,,,,,,,,UNKNOWN ,UNKNOWN ,,,,,,UNKNOWN ,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNINVOLVED OWNER,,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,,,,,,,MALE,,,,Y,,,,,,,,,,,,,,,,,42.362369528000002,-71.081510061000003,8/2/2023 17:03:00
